Reference	Predection	F1_score	reference_no_stop_words	prediction_no_stop_words	F1 Score_new	Exact Score_new
التلويح بالجهاز في الهواء	التلويح بالجهاز في الهواء	1.0	التلويح بالجهاز الهواء	التلويح بالجهاز الهواء	1.0	1
 نظام التحكم	نينتندو الثوري الجديد	0.0	نظام التحكم	نينتندو الثوري الجديد	0.0	0
اللجنة -التي لم تتمكن من الوصول مباشرة إلى بوب ديلان بشأن الفوز بجائزة نوبل في الأدب لعام 2016	تخلت عن جهودها للوصول إليه	0.0	اللجنة -التي تتمكن الوصول مباشرة بوب ديلان بشأن الفوز بجائزة نوبل الأدب لعام 2016	تخلت جهودها للوصول إليه	0.0	0
بوب ديلان	بوب ديلان	1.0	بوب ديلان	بوب ديلان	1.0	1
جوردون جوندرو	جوردون جوندرو	1.0	جوردون جوندرو	جوردون جوندرو	1.0	1
أكثر من 1,000	1,000	0.5	1,000	1,000	1.0	1
 عطل كهربائي	عطل كهربائي	1.0	عطل كهربائي	عطل كهربائي	1.0	1
20 قدماً	20 قدماً	1.0	20 قدماً	20 قدماً	1.0	1
فيضاناً	الجناح التاسع	0.0	فيضاناً	الجناح التاسع	0.0	0
كيفية تشكل الكواكب، وعلى الأخص كيف تشكلت الأرض	يأمل العلماء أن يفهموا كيفية تشكل الكواكب	0.2666666666666666	كيفية تشكل الكواكب، وعلى الأخص تشكلت الأرض	يأمل العلماء يفهموا كيفية تشكل الكواكب	0.30769230769230765	0
التقاط صور لحاجز الشرطة	أوقف مركبته على الجانب الآخر من شارع سيبولفيدا بوليفارد وحاول التقاط صور لحاجز الشرطة	0.4444444444444445	التقاط صور لحاجز الشرطة	أوقف مركبته الجانب الآخر شارع سيبولفيدا بوليفارد وحاول التقاط صور لحاجز الشرطة	0.5	0
240 كيلومتراً في الساعة (149 ميلاً في الساعة)	240 كيلومتراً في الساعة	0.6666666666666666	240 كيلومتراً الساعة ( 149 ميلاً الساعة )	240 كيلومتراً الساعة	0.6666666666666666	0
بعد توقف فيرناندو ألونسو المبكر	2009	0.0	توقف فيرناندو ألونسو المبكر	2009	0.0	0
المدينة	بوخارست	0.0	المدينة	بوخارست	0.0	0
الحادث	وقوع الحادث	0.6666666666666666	الحادث	وقوع الحادث	0.6666666666666666	0
الطائرة	مكوناً رئيسياً لكل من الجيشين الروسي والسوفيتي منذ سبعينيات القرن العشرين	0.0	الطائرة	مكوناً رئيسياً لكل الجيشين الروسي والسوفيتي سبعينيات القرن العشرين	0.0	0
إناث وذكور	اعتبار أدوية منع الحمل ضرورة طبية	0.0	إناث وذكور	اعتبار أدوية منع الحمل ضرورة طبية	0.0	0
محور النورة	بنياً كستنائياً من الأعلى وجانبه السفلي شاحباً أو بلون الكاروتينات	0.0	محور النورة	بنياً كستنائياً الأعلى وجانبه السفلي شاحباً بلون الكاروتينات	0.0	0
في البلدان ذوات الدخل المنخفض	الكشف المبكر للسرطان والسل وفيروس العوز المناعي البشري والملاريا في البلدان ذوات الدخل المنخفض	0.5263157894736842	البلدان ذوات الدخل المنخفض	الكشف المبكر للسرطان والسل وفيروس العوز المناعي البشري والملاريا البلدان ذوات الدخل المنخفض	0.47058823529411764	0
طابعات نفاثة للحبر	شريحة صغيرة قابلة للطباعة يمكن تصنيعها باستخدام طابعات نفاثة للحبر قياسية	0.4285714285714285	طابعات نفاثة للحبر	شريحة صغيرة قابلة للطباعة يمكن تصنيعها باستخدام طابعات نفاثة للحبر قياسية	0.42857142857142855	0
الظروف الجوية القاسية	الأحوال لن تتحسن حتى وقتٍ ما في الأسبوع القادم	0.0	الظروف الجوية القاسية	الأحوال تتحسن وقتٍ الأسبوع القادم	0.0	0
متى يعتقد أن تبدأ الحياة	متى يعتقد أن تبدأ الحياة	1.0	يعتقد تبدأ الحياة	يعتقد تبدأ الحياة	1.0	1
التعليق على تفاصيل الحالات المحتملة	سيكون من غير الأخلاقي التعليق على تفاصيل الحالات المحتملة	0.7142857142857143	التعليق تفاصيل الحالات المحتملة	سيكون الأخلاقي التعليق تفاصيل الحالات المحتملة	0.8	0
نحو السماء 	السماء	0.6666666666666666	السماء	السماء	1.0	1
التغيرات في درجات الحرارة	جلين كوشينغ	0.0	التغيرات درجات الحرارة	جلين كوشينغ	0.0	0
صور الأشعة تحت الحمراء	صور الأشعة تحت الحمراء	1.0	صور الأشعة الحمراء	صور الأشعة الحمراء	1.0	1
أنه من مجموعة الإيغور العرقية	ولم تعرف السلطات اسمه حتى الآن، بالرغم من أنهم يعرفون أنه من مجموعة الإيغور العرقية	0.5	أنه مجموعة الإيغور العرقية	ولم تعرف السلطات اسمه الآن، بالرغم أنهم يعرفون أنه مجموعة الإيغور العرقية	0.5	0
منتخب جنوب أفريقيا للرغبي أستراليا	جنوب أفريقيا	0.5714285714285715	منتخب جنوب أفريقيا للرغبي أستراليا	جنوب أفريقيا	0.5714285714285715	0
جوهانسبرغ	جنوب أفريقيا	0.0	جوهانسبرغ	جنوب أفريقيا	0.0	0
49	49 مباراة	0.6666666666666666	49	49 مباراة	0.6666666666666666	0
بولونياا	بولونيا	0.0	بولونياا	بولونيا	0.0	0
مباراة تقرر إقامتها يوم الأحد	يتدرب قبل الموسم في كوفرسيانو في إيطاليا	0.0	مباراة تقرر إقامتها يوم الأحد	يتدرب الموسم كوفرسيانو إيطاليا	0.0	0
29%	34 في المئة	0.0	29 %	34 المئة	0.0	0
في نهاية عهد الملكة إليزابيث الثانية	الملكة إليزابيث الثانية	0.6666666666666666	نهاية عهد الملكة إليزابيث الثانية	الملكة إليزابيث الثانية	0.7499999999999999	0
تنظيم الأبوة	كومن	0.0	تنظيم الأبوة	كومن	0.0	0
للجنة الفرعية للرقابة والتحقيقات	لجنة الفرعية للرقابة والتحقيقات	0.75	للجنة الفرعية للرقابة والتحقيقات	لجنة الفرعية للرقابة والتحقيقات	0.75	0
أسوس	2007.	0.0	أسوس	2007 .	0.0	0
أجهزة الحاسوب المحمولة	2007.	0.0	أجهزة الحاسوب المحمولة	2007 .	0.0	0
الصبي	الصبي	1.0	الصبي	الصبي	1.0	1
في هذه المرحلة	تلقى بوترو العلاج	0.0	المرحلة	تلقى بوترو العلاج	0.0	0
خسر موراي	خسر	0.6666666666666666	خسر موراي	خسر	0.6666666666666666	0
أطفال	أطفال في سن المدرسة	0.4	أطفال	أطفال سن المدرسة	0.5	0
ذي أنيون	ذي أنيون	1.0	أنيون	أنيون	1.0	1
عند الساعة 11:20	الساعة 11:20	0.8	الساعة 11:20	الساعة 11:20	1.0	1
سوء الأحوال الجوية	سوء الأحوال الجوية	1.0	سوء الأحوال الجوية	سوء الأحوال الجوية	1.0	1
العاصفة بعيدة عن اليابسة	فلا يمكن تقييم مدى وقع التأثير المحتمل على الولايات المتحدة أو جزر الكاريبي	0.0	العاصفة بعيدة اليابسة	يمكن تقييم مدى وقع التأثير المحتمل الولايات المتحدة جزر الكاريبي	0.0	0
نائب رئيس الوزراء السنغافوري وونغ كان سينغ	وونغ كان سينغ	0.6	نائب رئيس الوزراء السنغافوري وونغ سينغ	وونغ سينغ	0.5	0
بعد أسبوعٍ من الخسائر في انتخابات التجديد النصفي	بعد أسبوعٍ من الخسائر في انتخابات التجديد النصفي، أخبر (بوش) جمهوره عن توسيع التجارة في قارة آسيا	0.56	أسبوعٍ الخسائر انتخابات التجديد النصفي	أسبوعٍ الخسائر انتخابات التجديد النصفي، ( بوش ) جمهوره توسيع التجارة قارة آسيا	0.5000000000000001	0
تمويل عربات قطار إضافية	تمديد التزام الحكومة الذي وعدت به في مارس هذا العام بتمويل عربات قطار إضافية	0.3333333333333333	تمويل عربات قطار إضافية	تمديد التزام الحكومة وعدت العام بتمويل عربات قطار إضافية	0.46153846153846156	0
لجنة رئاسية	أوصت لجنة رئاسية	0.8	لجنة رئاسية	أوصت لجنة رئاسية	0.8	0
جعل رياضة الجمباز وغيرها، آمنةً قدر الإمكان	لدى الولايات المتحدة الأمريكية للجمباز و اللجنة الأولمبية الأمريكية	0.0	رياضة الجمباز وغيرها، آمنةً قدر الإمكان	الولايات المتحدة الأمريكية للجمباز اللجنة الأولمبية الأمريكية	0.0	0
بالاوان	اليابان	0.0	بالاوان	اليابان	0.0	0
السكرتير الصحفي	السكرتير الصحفي	1.0	السكرتير الصحفي	السكرتير الصحفي	1.0	1
تركيا	تركيا	1.0	تركيا	تركيا	1.0	1
نيران عدائية	لنيران عدائية	0.5	نيران عدائية	لنيران عدائية	0.5	0
الجبلية	أعالي التضاريس الجبلية	0.5	الجبلية	أعالي التضاريس الجبلية	0.5	0
استعادة قضبان الرمال المتآكلة	منسوب المياه سيرتفع بضعة أقدام	0.0	استعادة قضبان الرمال المتآكلة	منسوب المياه سيرتفع بضعة أقدام	0.0	0
7	7 تسديدات نحو البُويبة	0.4	7	7 تسديدات البُويبة	0.5	0
بعد كونه جزءاً في حادث	حادث حلبة إنديانابوليس موتور سبيدواي	0.2	كونه جزءاً حادث	حادث حلبة إنديانابوليس موتور سبيدواي	0.25	0
متسابق	زميله	0.0	متسابق	زميله	0.0	0
الخوف الذي ينبع من المجهول أو من عدم السيطرة	قد يساعد فهم شيء ما حول كيفية عمل الطائرات وما يحدث أثناء الرحلة البعض	0.0	الخوف ينبع المجهول عدم السيطرة	يساعد فهم شيء حول كيفية عمل الطائرات يحدث أثناء الرحلة البعض	0.0	0
إرسال أمتعة	لا تسمح القوانين الداخلية لشركات الطيران بإرسال أمتعة بلا راكب	0.1666666666666666	إرسال أمتعة	تسمح القوانين الداخلية لشركات الطيران بإرسال أمتعة بلا راكب	0.1818181818181818	0
شرب المشروبات الروحية باعتدال	الميثانول	0.0	شرب المشروبات الروحية باعتدال	الميثانول	0.0	0
حي القناة	حي القناة	1.0	حي القناة	حي القناة	1.0	1
لقيمتها الثقافية والتاريخية الفريدة	قيمتها الثقافية والتاريخية الفريدة	0.75	لقيمتها الثقافية والتاريخية الفريدة	قيمتها الثقافية والتاريخية الفريدة	0.75	0
الداخل	تذهب الجولات الجوية المتخصّصة من حينٍ لآخر إلى الداخل	0.1999999999999999	الداخل	تذهب الجولات الجوية المتخصّصة حينٍ لآخر الداخل	0.25	0
في المناطق النائيّة	المناطق النائيّة ذات الظّروف الجويّة الملائمة	0.4444444444444444	المناطق النائيّة	المناطق النائيّة الظّروف الجويّة الملائمة	0.5714285714285715	0
شواطئ نورث شور	أشجار البوتوكوا	0.0	شواطئ نورث شور	أشجار البوتوكوا	0.0	0
لأنها وبموجب القانون تعتبر اللغة الرسمية الأولى	وبموجب القانون تعتبر اللغة الرسمية الأولى	0.923076923076923	لأنها وبموجب القانون تعتبر اللغة الرسمية الأولى	وبموجب القانون تعتبر اللغة الرسمية الأولى	0.923076923076923	0
الأشخاص الذين يعملون في قطاع الدواجن	مراقبي الطيور	0.0	الأشخاص يعملون قطاع الدواجن	مراقبي الطيور	0.0	0
المحيط المتجمد الشمالي ببحر البلطيق	تصاريح خاصة	0.0	المحيط المتجمد الشمالي ببحر البلطيق	تصاريح	0.0	0
الكرز والبرقوق	يُطهى التفاح في المعجنات على مدار العام في حين يظهر الكرز والبرقوق خلال الصيف	0.25	الكرز والبرقوق	يُطهى التفاح المعجنات مدار العام يظهر الكرز والبرقوق خلال الصيف	0.33333333333333337	0
البرتغاليون	زلزال 1755	0.0	البرتغاليون	زلزال 1755	0.0	0
جمهورية جديدة	لم تحظ باعتراف رسمي من أي دولة	0.0	جمهورية جديدة	تحظ باعتراف رسمي دولة	0.0	0
السجال الدبلوماسي	السجال الدبلوماسي	1.0	السجال الدبلوماسي	السجال الدبلوماسي	1.0	1
وجودِ أكثر من مسافرين	لا تستعمل العائلات سيارات الأجرة عموماً في شارلوت، على الرغم من أنها قد تكون ذات فائدة ما في بعض الظروف	0.0833333333333333	وجودِ مسافرين	تستعمل العائلات سيارات الأجرة عموماً شارلوت، الرغم أنها تكون فائدة الظروف	0.0	0
 الإنكا	الإنكا	1.0	الإنكا	الإنكا	1.0	1
الطرق والقطارات والقوارب	الطرق والقطارات والقوارب القرى مع بعضها ولا تستطيع السيارات	0.5	الطرق والقطارات والقوارب	الطرق والقطارات والقوارب القرى بعضها تستطيع السيارات	0.6	0
ريوماغيوري ومانارولا وكورنيغليا وفيرنازا ومونتيروسو	خمسة أراضي	0.0	ريوماغيوري ومانارولا وكورنيغليا وفيرنازا ومونتيروسو	أراضي	0.0	0
إعادة التكيف مع ثقافتهم الأصلية	إعادة التكيف مع ثقافتهم الأصلية	1.0	إعادة التكيف ثقافتهم الأصلية	إعادة التكيف ثقافتهم الأصلية	1.0	1
النرويجيين	1861 تم افتتاح أول نادي تزلج ترفيهي بواسطة النرويجيين في أستراليا	0.1666666666666666	النرويجيين	1861 تم افتتاح نادي تزلج ترفيهي بواسطة النرويجيين أستراليا	0.19999999999999998	0
لبطاقة الإقامة الأمريكية الدائمة	لبطاقة الإقامة الأمريكية الدائمة	1.0	لبطاقة الإقامة الأمريكية الدائمة	لبطاقة الإقامة الأمريكية الدائمة	1.0	1
قد يكون بعضها مقلدة	وقد تكون المنتجات المستوردة الحقيقية أغلى منها في موطنها	0.0	يكون بعضها مقلدة	وقد تكون المنتجات المستوردة الحقيقية أغلى موطنها	0.0	0
في الجزر النائية	دولار	0.0	الجزر النائية		0.0	0
مهرجانات معبد كيرالا	مهرجانات معبد كيرالا	1.0	مهرجانات معبد كيرالا	مهرجانات معبد كيرالا	1.0	1
فرن ميكروويف	فرن ميكروويف أو وسائل أخرى لتسخين الطعام	0.4444444444444445	فرن ميكروويف	فرن ميكروويف وسائل أخرى لتسخين الطعام	0.5	0
إن لم يكن لديك اتصال بالإنترنت في هاتفك، أو عندما يكون خارج النطاق	توفير المال	0.0	يكن لديك اتصال بالإنترنت هاتفك، عندما يكون خارج النطاق	توفير المال	0.0	0
التلويح	بين الملايو	0.0	التلويح	الملايو	0.0	0
"مقاطعة شمال """"كيفو"""""	غوما هي مدينة سياحية في جمهورية الكونغو الديمقراطية	0.0	مقاطعة `` '' كيفو '' ''	غوما مدينة سياحية جمهورية الكونغو الديمقراطية	0.0	0
تقتصر التصاريح	تقتصر التصاريح على حماية الوادي	0.5714285714285715	تقتصر التصاريح	تقتصر التصاريح حماية الوادي	0.6666666666666666	0
غالباً ما تكون مغطاة بالخلنج	المستنقعات الخالية من الأشجار التي غالباً ما تكون مغطاة بالخلنج	0.6666666666666666	غالباً تكون مغطاة بالخلنج	المستنقعات الخالية الأشجار غالباً تكون مغطاة بالخلنج	0.7272727272727273	0
خلال الشتاء	الجمال والسحر	0.0	خلال الشتاء	الجمال والسحر	0.0	0
تضع إشعارات تعرض فيها مساعدتك، وتسير على الأرصفة للتواصل مع من يُنظفون يخوتهم أو مع البحارة في الحانة وغيرهم	ستضع إشعارات تعرض فيها مساعدتك	0.25	تضع إشعارات تعرض مساعدتك، وتسير الأرصفة للتواصل يُنظفون يخوتهم البحارة الحانة وغيرهم	ستضع إشعارات تعرض مساعدتك	0.25	0
هذا	واجهة كولون البحرية في الجهة المقابلة. الغالبية العظمى من التنمية الحضرية لجزيرة هونج كونج	0.0		واجهة كولون البحرية الجهة المقابلة . الغالبية العظمى التنمية الحضرية لجزيرة هونج كونج	0.0	0
كولون البحرية في الجهة المقابلة	واجهة كولون البحرية في الجهة المقابلة	0.9090909090909092	كولون البحرية الجهة المقابلة	واجهة كولون البحرية الجهة المقابلة	0.888888888888889	0
قضبان أمان	قضبان أمان	1.0	قضبان أمان	قضبان أمان	1.0	1
الكعب والنعل الناعم الضيق للغاية	دعاماتٍ لأقدام الفارس تتدلّى على جانبيّ السّرج	0.0	الكعب والنعل الناعم الضيق للغاية	دعاماتٍ لأقدام الفارس تتدلّى جانبيّ السّرج	0.0	0
قائمة بالمستضيفين المتوفيين	Couchsurfing	0.0	قائمة بالمستضيفين المتوفيين	Couchsurfing	0.0	0
ضيفها المعتاد في العشرينيات من عمره	الشباب	0.0	ضيفها المعتاد العشرينيات عمره	الشباب	0.0	0
الإنترنت	لا يوجد أيضاً أي شرطٍ للحصول على رقمٍ محلي من المجتمع الذي تعيش فيه	0.0	الإنترنت	يوجد أيضاً شرطٍ للحصول رقمٍ محلي المجتمع تعيش	0.0	0
أزهار الكرز	أزهار الكرز	1.0	أزهار الكرز	أزهار الكرز	1.0	1
الإمبراطور	الإمبراطور	1.0	الإمبراطور	الإمبراطور	1.0	1
إذا أحضرتِ الملحفة الخاصة بك، وخاصةً ذات الألوان الزاهية	فسوف تحظين بابتسامة من الراهب أو الراهبة عند المدخل	0.0	أحضرتِ الملحفة الخاصة بك، وخاصةً الألوان الزاهية	فسوف تحظين بابتسامة الراهب الراهبة المدخل	0.0	0
في الشتاء	الشتاء	0.6666666666666666	الشتاء	الشتاء	1.0	1
في المواقع البعيدة، مع غياب تغطية الهاتف الخلوي	الهاتف الذي يعمل بالأقمار الصناعية لا يعد عموماً بديلاً عن الهاتف المحمول	0.1	المواقع البعيدة، غياب تغطية الهاتف الخلوي	الهاتف يعمل بالأقمار الصناعية يعد عموماً بديلاً الهاتف المحمول	0.13333333333333333	0
التخييم في الموقع	التخييم في الموقع	1.0	التخييم الموقع	التخييم الموقع	1.0	1
عصائر الفاكهة	عصائر الفاكهة	1.0	عصائر الفاكهة	عصائر الفاكهة	1.0	1
الإسبان	الإسبان	1.0	الإسبان	الإسبان	1.0	1
أكثر راحة وأقل ازدحامًا	أرخص من تذاكر المترو العادية في أوروبا	0.0	راحة وأقل ازدحامًا	أرخص تذاكر المترو العادية أوروبا	0.0	0
متجر بقالة	متجر بقالة	1.0	متجر بقالة	متجر بقالة	1.0	1
عن طريق رقم هاتف مجاني	رقم هاتف مجاني	0.7499999999999999	طريق رقم هاتف مجاني	رقم هاتف مجاني	0.8571428571428571	0
فحص الهجرة	فحص الهجرة	1.0	فحص الهجرة	فحص الهجرة	1.0	1
سكاي تيم	سكاي تيم	1.0	سكاي تيم	سكاي تيم	1.0	1
جو راننج تورز	جو راننج تورز	1.0	جو راننج تورز	جو راننج تورز	1.0	1
استعمال المنظار	المنظار	0.6666666666666666	استعمال المنظار	المنظار	0.6666666666666666	0
الفيلة والزراف	الفيلة والزراف	1.0	الفيلة والزراف	الفيلة والزراف	1.0	1
تنزيل بيانات اللغة التي تريدها	Google	0.0	تنزيل بيانات اللغة تريدها	Google	0.0	0
الزبادي	جنوب الهند وبعض المناطق الساحلية الأخرى في شبه القارة الهندية، ينتشر استخدام حليب جوز الهند	0.0	الزبادي	جنوب الهند وبعض المناطق الساحلية الأخرى القارة الهندية، ينتشر استخدام حليب جوز الهند	0.0	0
هؤلاء ليسوا خفيفين جدًا	الجرارات المتخصصة	0.0	خفيفين جدًا	الجرارات المتخصصة	0.0	0
شقوق	شقوق مملوءة ومُعلّمة بالأعلام	0.4	شقوق	شقوق مملوءة ومُعلّمة بالأعلام	0.4	0
في باحة الكنيسة	باحة الكنيسة	0.8	باحة الكنيسة	باحة الكنيسة	1.0	1
تأشيرات الطلاب	تأشيرات الطلاب	1.0	تأشيرات الطلاب	تأشيرات الطلاب	1.0	1
كطالب دولي	الزيارات القصيرة لدول محددة كسائح أو للعمل قد لا تتطلب تأشيرة	0.0	كطالب دولي	الزيارات القصيرة لدول محددة كسائح للعمل تتطلب تأشيرة	0.0	0
في الصيف	فتح الأبواب	0.0	الصيف	فتح الأبواب	0.0	0
منتزه سونداربانس الوطني	منتزه سونداربانس الوطني	1.0	منتزه سونداربانس الوطني	منتزه سونداربانس الوطني	1.0	1
شراء التذاكر مسبقاً قبل بضعة أيام	شراء التذاكر مسبقاً قبل بضعة أيام	1.0	شراء التذاكر مسبقاً بضعة أيام	شراء التذاكر مسبقاً بضعة أيام	1.0	1
تموز عام 2020	2021	0.0	عام 2020	2021	0.0	0
المناخات الحارة	الحارة	0.6666666666666666	المناخات الحارة	الحارة	0.6666666666666666	0
الثروات	الرأس والكتفين	0.0	الثروات	الرأس والكتفين	0.0	0
تعلنن إنهن متزوجات	ينبغي على النساء المسافرات أن تعلنن إنهن متزوجات	0.5454545454545454	تعلنن إنهن متزوجات	ينبغي النساء المسافرات تعلنن إنهن متزوجات	0.6666666666666666	0
العاثيات	العاثيات أو الفيروسات	0.5	العاثيات	العاثيات الفيروسات	0.6666666666666666	0
العرض	التذكاري	0.0	العرض	التذكاري	0.0	0
شركة إدارة الفرقة	"لم تُوضح شركة إدارة الفرقة ""HK Management Inc."" سبب أولي وراء الإلغاء في يوم 20 من أيلول"	0.3	شركة إدارة الفرقة	تُوضح شركة إدارة الفرقة `` HK Management Inc. '' سبب أولي وراء الإلغاء يوم 20	0.375	0
جبسون	لم يُصب سائق الشاحنة البالغ من العمر 64 عاماً في حادث التحطم	0.0	جبسون	يُصب سائق الشاحنة البالغ العمر 64 عاماً حادث التحطم	0.0	0
"نُقل ""جبسون"" إلى المستشفى، لكنه توفي بعدها بفترة قصيرة. لم يُصب سائق الشاحنة"	فرّ جميعهم عائدين من حيث وقعت الحادثة	0.0	نُقل `` جبسون '' المستشفى، لكنه توفي بعدها بفترة قصيرة . يُصب سائق الشاحنة	فرّ جميعهم عائدين وقعت الحادثة	0.0	0
ولم ترد أخبار عن وقوع أي إصابات كبيرة	خمسة أشخاص على الأقل كانوا في موقع الحادث وقت حدوث الانفجار، وقد تمت معالجتهم من أعراض الصدمة	0.0	ولم ترد أخبار وقوع إصابات كبيرة	أشخاص الأقل كانوا موقع الحادث وقت حدوث الانفجار، وقد تمت معالجتهم أعراض الصدمة	0.0	0
أحد الجيران	أحد الجيران	1.0	الجيران	الجيران	1.0	1
ما يكفي من التباس في الدستور الأفغاني	دبلوماسيون بأنهم عثروا على ما يكفي من التباس في الدستور الأفغاني لاعتبار جولة الإعادة غير ضرورية	0.6086956521739131	يكفي التباس الدستور الأفغاني	دبلوماسيون بأنهم عثروا يكفي التباس الدستور الأفغاني لاعتبار جولة الإعادة ضرورية	0.5333333333333333	0
ضابطين	مقاتلي داعش	0.0	ضابطين	مقاتلي داعش	0.0	0
الشرطة	مكتب المحافظ	0.0	الشرطة	مكتب المحافظ	0.0	0
توجي نت راديو	توجي نت راديو	1.0	توجي نت راديو	توجي نت راديو	1.0	1
غريب الأطوار	مسرح إذاعي	0.0	غريب الأطوار	مسرح إذاعي	0.0	0
نيكلاس باكستروم	نيكلاس باكستروم	1.0	نيكلاس باكستروم	نيكلاس باكستروم	1.0	1
أليكس أوفيتشكين	أليكس أوفيتشكين	1.0	أليكس أوفيتشكين	أليكس أوفيتشكين	1.0	1
لإغلاق	استعمال شاحنات التفريغ	0.0	لإغلاق	استعمال شاحنات التفريغ	0.0	0
سايمون	سايمون	1.0	سايمون	سايمون	1.0	1
الزلزال لم يستوف متطلبات 6.5 درجة	لم يصدر تحذير عن تسونامي	0.1818181818181818	الزلزال يستوف متطلبات 6.5 درجة	يصدر تحذير تسونامي	0.0	0
الضيائيّة والدوران	الضيائيّة والدوران	1.0	الضيائيّة والدوران	الضيائيّة والدوران	1.0	1
